27-02-2025 13:13:56:011 | WARNING | mod_generator | File access: User 'Ana' accessed /var/log/auth.log
27-02-2025 13:53:47:317 | INFO | mod_generator | Successful login for user 'admin' from IP 192.168.1.1
27-02-2025 13:53:49:837 | ERROR | mod_generator | Failed login attempt for user 'Ana' from IP 198.51.100.5
27-02-2025 13:53:51:907 | ERROR | mod_generator | Failed login attempt for user 'Ana' from IP 192.168.1.1
27-02-2025 13:53:54:286 | WARNING | mod_generator | File access: User 'Tiago' accessed /var/log/auth.log
27-02-2025 13:53:57:783 | WARNING | mod_generator | File access: User 'Rui' accessed /var/log/secure.log
27-02-2025 13:54:01:508 | WARNING | mod_generator | Port scan detected from IP 198.51.100.5 targeting sensitive ports
27-02-2025 13:54:03:565 | WARNING | mod_generator | File access: User 'Ana' accessed /var/log/secure.log
27-02-2025 13:54:04:907 | ERROR | mod_generator | Failed login attempt for user 'Bruno' from IP 198.51.100.5
27-02-2025 13:54:09:885 | WARNING | mod_generator | Port scan detected from IP 203.0.113.4 targeting sensitive ports
27-02-2025 13:54:12:512 | INFO | mod_generator | Successful login for user 'Pedro' from IP 192.168.1.1
27-02-2025 13:54:14:881 | WARNING | mod_generator | File access: User 'Pedro' accessed /var/log/syslog.log
27-02-2025 13:54:18:273 | INFO | mod_generator | Successful login for user 'Rui' from IP 198.168.1.98
27-02-2025 13:54:19:609 | ERROR | mod_generator | Failed login attempt for user 'Bruno' from IP 192.168.1.1
27-02-2025 13:54:23:299 | WARNING | mod_generator | File access: User 'Joaquim' accessed /var/log/secure.log
27-02-2025 13:54:26:676 | INFO | mod_generator | Successful login for user 'Carla' from IP 172.16.0.12
27-02-2025 13:54:30:791 | WARNING | mod_generator | File access: User 'Maria' accessed /var/log/auth.log
27-02-2025 13:54:32:763 | ERROR | mod_generator | Failed login attempt for user 'Maria' from IP 172.16.0.3
27-02-2025 13:54:35:293 | WARNING | mod_generator | File access: User 'admin' accessed /var/log/auth.log
27-02-2025 13:54:37:958 | INFO | mod_generator | Successful login for user 'Ana' from IP 172.16.0.12
27-02-2025 13:54:41:178 | INFO | mod_generator | Successful login for user 'Maria' from IP 203.0.113.4
27-02-2025 13:54:46:065 | INFO | mod_generator | Successful login for user 'Carla' from IP 198.168.1.98
27-02-2025 13:54:50:083 | INFO | mod_generator | Successful login for user 'Bruno' from IP 192.168.1.1
27-02-2025 13:54:54:733 | WARNING | mod_generator | File access: User 'Joaquim' accessed /var/log/auth.log
27-02-2025 13:54:59:416 | ERROR | mod_generator | Failed login attempt for user 'Carla' from IP 203.0.113.4
27-02-2025 13:55:02:643 | ERROR | mod_generator | Failed login attempt for user 'Tiago' from IP 198.51.100.5
27-02-2025 13:55:03:910 | WARNING | mod_generator | File access: User 'Bruno' accessed /var/log/secure.log
27-02-2025 13:55:08:401 | INFO | mod_generator | Successful login for user 'Ana' from IP 198.168.1.98
27-02-2025 13:55:11:237 | INFO | mod_generator | Successful login for user 'Carla' from IP 172.16.0.3
27-02-2025 13:55:14:660 | INFO | mod_generator | Successful login for user 'Joana' from IP 198.168.1.98
27-02-2025 13:55:19:185 | INFO | mod_generator | Successful login for user 'Joaquim' from IP 172.16.0.3
27-02-2025 13:55:23:725 | ERROR | mod_generator | Failed login attempt for user 'Ana' from IP 10.0.0.2
27-02-2025 13:55:25:912 | INFO | mod_generator | Successful login for user 'admin' from IP 203.0.113.4
27-02-2025 13:55:28:398 | INFO | mod_generator | Successful login for user 'Joaquim' from IP 192.168.1.1
27-02-2025 13:55:29:831 | INFO | mod_generator | Successful login for user 'Pedro' from IP 203.0.113.4
27-02-2025 13:55:33:685 | WARNING | mod_generator | Port scan detected from IP 172.16.0.12 targeting sensitive ports
27-02-2025 13:55:37:232 | INFO | mod_generator | Successful login for user 'Maria' from IP 198.168.1.98
27-02-2025 13:55:39:128 | INFO | mod_generator | Successful login for user 'Bruno' from IP 203.0.113.4
27-02-2025 13:55:40:451 | WARNING | mod_generator | File access: User 'Joaquim' accessed /var/log/auth.log
27-02-2025 13:55:42:986 | WARNING | mod_generator | File access: User 'Rui' accessed /var/log/secure.log
27-02-2025 13:55:44:673 | WARNING | mod_generator | Port scan detected from IP 203.0.113.4 targeting sensitive ports
27-02-2025 13:55:47:967 | WARNING | mod_generator | File access: User 'Tiago' accessed /var/log/auth.log
27-02-2025 13:55:49:011 | WARNING | mod_generator | File access: User 'Maria' accessed /var/log/auth.log
27-02-2025 13:55:51:906 | INFO | mod_generator | Successful login for user 'Maria' from IP 172.16.0.3
27-02-2025 13:55:54:983 | INFO | mod_generator | Successful login for user 'Joana' from IP 198.168.1.98
27-02-2025 13:55:57:284 | WARNING | mod_generator | File access: User 'Maria' accessed /var/log/syslog.log
27-02-2025 13:55:58:649 | INFO | mod_generator | Successful login for user 'admin' from IP 198.168.1.98
27-02-2025 13:56:02:430 | INFO | mod_generator | Successful login for user 'Bruno' from IP 172.16.0.3
27-02-2025 13:56:06:876 | INFO | mod_generator | Successful login for user 'Pedro' from IP 172.16.0.12
27-02-2025 13:56:08:848 | INFO | mod_generator | Successful login for user 'Maria' from IP 192.168.1.1
27-02-2025 13:56:12:081 | WARNING | mod_generator | File access: User 'admin' accessed /var/log/syslog.log
27-02-2025 13:56:14:588 | INFO | mod_generator | Successful login for user 'Joaquim' from IP 203.0.113.4
27-02-2025 13:56:15:798 | INFO | mod_generator | Successful login for user 'Bruno' from IP 203.0.113.4
27-02-2025 13:56:17:119 | INFO | mod_generator | Successful login for user 'Bruno' from IP 203.0.113.4
27-02-2025 13:56:21:976 | INFO | mod_generator | Successful login for user 'Maria' from IP 198.51.100.5
27-02-2025 13:56:24:039 | INFO | mod_generator | Successful login for user 'Ana' from IP 203.0.113.4
27-02-2025 13:56:26:765 | INFO | mod_generator | Successful login for user 'admin' from IP 203.0.113.4
27-02-2025 13:56:31:130 | INFO | mod_generator | Successful login for user 'Tiago' from IP 172.16.0.3
27-02-2025 13:56:33:308 | INFO | mod_generator | Successful login for user 'Carla' from IP 192.168.1.1
27-02-2025 13:56:36:044 | INFO | mod_generator | Successful login for user 'Rui' from IP 172.16.0.3
27-02-2025 13:56:38:394 | CRITICAL | mod_generator | Malware detected! Type: Trojan, User: 'Carla', IP: 198.168.1.98
27-02-2025 13:56:43:180 | WARNING | mod_generator | File access: User 'Pedro' accessed /var/log/secure.log
27-02-2025 13:56:46:361 | INFO | mod_generator | Successful login for user 'Joaquim' from IP 198.168.1.98
27-02-2025 15:31:54:647 | INFO | mod_generator | Successful login for user 'Maria' from IP 192.168.1.1
27-02-2025 15:31:57:471 | WARNING | mod_generator | File access: User 'Carla' accessed /var/log/auth.log
27-02-2025 15:32:00:727 | INFO | mod_generator | Successful login for user 'Tiago' from IP 172.16.0.3
27-02-2025 15:32:04:496 | INFO | mod_generator | Successful login for user 'Ana' from IP 172.16.0.3
27-02-2025 15:32:05:511 | WARNING | mod_generator | Port scan detected from IP 172.16.0.3 targeting sensitive ports
27-02-2025 15:32:09:946 | INFO | mod_generator | Successful login for user 'Joana' from IP 172.16.0.12
27-02-2025 15:32:12:235 | INFO | mod_generator | Successful login for user 'Maria' from IP 172.16.0.3
27-02-2025 15:32:14:319 | INFO | mod_generator | Successful login for user 'Maria' from IP 172.16.0.12
27-02-2025 15:32:18:988 | INFO | mod_generator | Successful login for user 'Carla' from IP 172.16.0.3
27-02-2025 15:32:22:376 | CRITICAL | mod_generator | Malware detected! Type: Trojan, User: 'Rui', IP: 198.168.1.98
27-02-2025 15:32:25:689 | WARNING | mod_generator | Port scan detected from IP 10.0.0.2 targeting sensitive ports
27-02-2025 15:32:28:603 | ERROR | mod_generator | Failed login attempt for user 'Joana' from IP 10.0.0.2
27-02-2025 15:32:29:693 | WARNING | mod_generator | Port scan detected from IP 172.16.0.12 targeting sensitive ports
27-02-2025 15:32:33:189 | INFO | mod_generator | Successful login for user 'Ana' from IP 198.168.1.98
27-02-2025 15:32:35:882 | INFO | mod_generator | Successful login for user 'admin' from IP 172.16.0.3
